ucid,BVALL,BVNR,pop100m,buildup100,Worldpop,gdp_new2
9726,108502969,1465234,1211169.29,24.749823,1102899.24,4717066002
9727,4974229,0,75162.81399,1.006963,13086.72546,762787319.5
9728,1605577,0,75632.8376,0.637901,54025.78827,45157209
9729,59205346,25096934,158698.6049,6.941072,97632.55347,828472157.5
9730,8904721,2533,134866.4852,3.046778,98400.5752,222846916.5
9731,1320542,0,61370.13119,0.526952,43992.00159,21311550.16
9732,7782609,0,265526.4653,1.78266,123356.6479,314123824
9733,22087531,0,147984.5412,3.42575,75286.36456,833292548.9
9734,20960497,0,104629.5787,3.497201,54389.93121,302837821.1
9735,2177233,0,37597.53479,0.492978,17390.42627,96484119.5
9736,1729649,0,71735.201,0.555757,38045.21143,136266096.6
9737,1495387,41173,94296.9197,0.549022,61339.97284,158495917.9
9738,9718069,4513,130586.7987,2.539512,90788.81903,214824484.7
9739,20354046,3427,332763.9671,4.631907,140450.704,1694901591
9740,1523104,0,30192.38022,0.545547,10067.33856,28877986.78
9741,12382968,138780,138614.8467,2.22076,72624.38135,502044135.4
9742,1727138,0,52116.45818,0.613832,25675.88611,277367581.1
9743,3026934,60171,33090.64662,0.864907,29593.87079,294543663.1
9744,3218525,0,69313.14542,1.042397,57684.80719,423971304
9745,7865379,451039,111686.916,2.900804,133005.1599,291232982.4
9746,1550354,0,63614.61067,0.44176,21781.42188,42006513
9747,1951081,0,72487.85034,0.68875,61912.50464,3919515220
9748,7133227,1288,124639.003,1.521008,35837.43548,308515457.5
9749,8020803,26745,100785.0754,1.620838,60074.36462,427725974.6
9750,2684089,238,42952.96903,1.072825,36598.40802,3567316.969
9751,3707970,9336,112308.8516,1.427972,73841.06104,552897268
9752,3137718,1877,35573.88998,0.826143,22064.45233,123313442.1
9753,3020244,0,59567.31127,1.203423,46745.07953,0
9754,7317390,11218,93352.96742,1.861394,63367.26117,456575093.2
9755,41531253,1026291,473274.3279,8.113714,338937.5033,1656020893
9756,13777799,0,477067.6668,3.949871,313742.5721,2130797793
9757,3355476,0,80011.15062,1.323788,48985.96606,415657189.7
9758,5796990,0,180761.4181,2.195634,150881.6571,233038852.7
9759,18169641,265,213034.4036,3.879672,134343.8984,1676265154
9760,26008171,446924,286763.0038,3.88012,116107.9049,927685351.9
9761,4514816,63,98371.56029,1.480822,54896.9241,683734686
9762,13883842,3147776,414608.6783,3.821081,317369.8456,5739782895
9763,1375957,0,31705.20588,0.460089,22968.40826,44625691.69
9764,6416341,1938,223820.3091,2.574341,153441.1439,759873216.3
9765,1218148,0,53087.0943,0.482146,32141.52942,142054384.3
9766,4334979,0,136334.4081,1.212644,45121.26196,709480850.9
9767,2424278,0,39255.17534,0.924777,44652.51776,537342.6797
9768,11462622,0,179891.4112,3.17549,73803.09784,327884953.5
9769,40759911,709061,483669.6292,8.213953,322563.0934,2201413736
9770,3736692,0,55217.55249,1.476872,61407.23785,124557457.6
9771,1933234,18,51247.62529,0.60356,19190.06665,32970205.63
9772,5407321,0,99807.33532,2.138145,79300.72867,125467873.5
9773,9966257,189062,225289.0039,1.665097,65150.63193,626415555.1
9774,2473861,0,110515.1114,0.922169,76559.83252,1168218610
9775,945892,0,21502.43517,0.334575,22684.5907,57060469.24
9776,1628680,0,101767.4807,0.420968,25044.42505,148266950.5
9777,2026539,0,73427.62669,0.551533,8182.180481,45946840
9778,4102754,12446,105661.6346,1.505,75365.09119,879926698
9779,3739528,0,77877.58286,1.353983,82500.06555,350173515.8
9780,79332272,1805955,1809741.361,24.220046,1369596.919,6179422278
9781,3380348,0,49342.96825,0.801734,26706.94269,56207355.5
9782,911037,0,50714.03352,0.363859,28845.32333,569950.5
9783,3881858,3,97264.40563,1.544151,59515.86237,0
9784,4765271,20104,81881.32714,1.096771,60570.33008,384568846.1
9785,6698002,0,69192.47282,2.016272,21857.03729,0
9786,92426,0,14336.51498,0.036678,6609.085785,25817301.75
9787,1035603,0,17903.00252,0.339384,6879.35968,1416860.89
9788,4210093,6344,87752.0219,1.547512,51720.88354,151476909.2
9789,1617111,4899,89031.63705,0.641987,56472.03021,863195253.2
9790,8829060,0,397870.6667,3.17691,228889.823,1989305749
9791,1895407,0,43136.56397,0.685195,33597.62836,63456527.22
9792,538359,0,29945.5962,0.21397,37616.86774,111243525.4
9793,450495,0,55672.93119,0.179808,59124.49695,54342315783
9794,3339715,5264,65420.41884,1.208932,33957.96533,488126016
9795,8359522,42474,160164.2873,3.235381,164641.9357,674027173.5
9796,5177841,13047,78673.20966,1.85073,66595.46527,11885408.41
9797,1275495,80,78410.17357,0.51426,37400.8966,499639117.3
9798,3435502,0,83572.49334,1.126586,55886.11188,145755159.2
9799,7499587,2145,259132.6541,2.104484,147918.2147,1002987172
9800,1984759,0,55925.76889,0.663888,33914.33673,133989598
9801,39888397,2513844,204432.4452,6.447065,73239.96667,1288271304
9802,10338023,22543,232046.3424,1.722365,73181.93872,699343689.7
9803,485312,0,27804.79183,0.192836,15108.11609,758344.1465
9804,703410,0,60889.63027,0.280821,37501.7439,351298478.2
9805,1455511,0,22042.89535,0.580523,15593.15701,9585449.375
9806,1884293,26722,31551.50402,0.692006,23294.3878,209199984.8
9807,9436777,0,154825.3744,3.43898,105557.3057,435319929.4
9808,2571365,41732,83572.50368,0.673384,30340.55103,246825619.3
9809,1941323,0,67755.88607,0.733995,42439.99469,288501038
9810,2399245,0,65751.14914,0.957368,47222.25311,1614658130
9811,6261071,0,49864.60856,2.292767,27111.83987,0
9812,2909497,42275,70786.33409,1.165221,68989.7475,46360031.29
9813,393653,0,38975.78059,0.156887,28017.81868,86098916.28
9814,1723245,15617,39000.74623,0.687154,29893.37997,146453250
9815,4762485,981,109656.3041,1.374475,54252.19946,238601767.7
9816,2684420,27636,55080.30747,0.681901,26713.09644,165571227.5
9817,35265410,17141,737999.32,6.918119,378666.3816,5447095243
9818,5607704,0,100113.1263,1.021136,25712.05688,198230717.5
9819,5514547,406835,143142.7134,1.986215,132435.1848,22888524
9820,46447792,217787,606001.1493,7.137357,310849.2029,2236484238
9821,1279569,8729,37603.82339,0.406023,21833.27869,27686462.16
9822,1571870,55232,67371.54091,0.535947,21425.17444,128004523
9823,1807819,246933,50803.17149,0.651032,41011.16156,83458954.51
9824,1361112,4565,23983.22242,0.543955,18006.5321,36773216.79
9825,1068044,21712,36755.84883,0.361984,21796.32886,97278490.13
9826,3901046,199219,101709.1107,1.036316,40069.78955,321963225.6
9827,1097775,0,84208.77689,0.43539,13686.81534,149422925
9828,3897020,15349,123218.1353,1.418778,106527.9487,331469942.8
9829,15042942,123769,263765.1654,2.493507,117848.8938,388600976.4
9830,624344,0,39190.27193,0.249909,12194.59897,884489589.7
9831,1790949,0,46366.72434,0.683929,38459.51697,123168267.3
9832,9734720,552,197481.9828,1.788346,59655.13251,165335907.6
9833,1718224,0,70629.87776,0.57247,36793.70239,21784497.25
9834,20667400,554,154113.6877,3.132469,28378.62921,182428568
9835,7694343,0,226824.7317,2.967541,183334.0287,477407779.2
9836,1786208,36159,61476.22026,0.530284,25345.38782,58213719.78
9837,1956253,0,54898.92224,0.777823,45484.60413,0
9838,776354,0,22538.17915,0.30743,20905.95129,50022230.45
9839,1783991,11666,59112.2357,0.397862,20902.32996,4631287
9840,1107518,45,43969.59089,0.443058,44189.56049,70883341.03
9841,5619691,0,77662.11674,1.493565,14157.80237,0
9842,2477529,12556,84198.85405,0.586615,27704.87073,1592039936
9843,15446657,0,217204.6657,5.975633,128364.2509,126610153
9844,679244,0,38869.82193,0.270622,18798.76675,587952527.6
9845,52164939,127490,938376.463,14.372088,748597.6799,3361673379
9846,4802469,0,166325.9944,1.218202,76670.52277,295203632.5
9847,1271553,0,52597.69328,0.510233,40785.78516,54467365.64
9848,5149906,38355,133301.5201,1.368808,68127.76593,204693645.3
9849,6546021,259087,148305.1406,1.338076,58602.10419,497849104.9
9850,1984308,715,54082.86931,0.783881,33102.20404,181539723.3
9851,3440431,20050,91715.20324,0.924622,38419.86844,287581348.2
9852,12952351,2153,285213.3803,4.043415,249731.4688,1503417678
9853,2739106,51651,73273.73984,0.687181,29474.10895,391787086.5
9854,4842087,0,102981.2843,1.925996,79859.63544,77402409
9855,5994666,0,66028.43298,2.343444,72534.00201,100092318.8
9856,459955,765,27316.05876,0.183562,18307.45737,57321841.95
9857,6047731,0,86825.65354,2.394759,50939.60431,259649452
9858,3146932,114616,38369.09125,0.745402,36991.05847,59807598.93
9859,1485847,2007,47961.52475,0.412847,12065.99237,98516797.31
9860,391047,0,12415.4314,0.156417,7347.16893,84517570.22
9861,4889867,0,38955.83039,0.873899,8039.058594,15197964.63
9862,2656520,19302,74137.2031,0.687687,33399.84375,447847898
9863,122132979,5521013,1209581.562,18.20964,1063189.636,5031425268
9864,6063108,13012,146153.1203,2.023678,113661.9188,163735273.9
9865,24100108,55677,361587.1581,4.205433,206764.7513,1559253911
9866,51713629,344627,676527.2888,9.253598,496660.6302,2445505226
9867,1490305,0,43368.28234,0.594613,29808.5686,9901207.859
9868,13601147,86889,259938.9241,4.043746,206081.0038,1919754020
9869,1896542,5748,53153.80771,0.6321,41322.87805,122721249.6
9870,4707994,0,55634.2843,1.031705,16009.51019,173523077.7
9871,9149215,655098,185573.4451,2.672127,126912.381,502082370.2
9872,2039454516,123700764,23661162.49,288.974569,21760255.77,1.27725E+11
9873,4764480,0,68406.6471,1.856442,35381.80255,143581974
9874,4543479,1143003,62072.06545,1.31912,52990.02777,455788203.9
9875,7541132,0,167488.502,2.167077,72374.37878,0
9876,881875,0,63377.20059,0.350583,57926.41492,92086331.94
9877,9190456,120839,279750.7892,3.278434,256716.7256,712408251.7
9878,1998418,266347,36835.23272,0.709343,27512.21741,13946179.73
9879,2055648,4836,58219.90624,0.513848,27529.1073,196371295.7
9880,10397707,1134885,119035.1257,2.647761,111826.5103,340265503.5
9881,1150981,0,32174.94905,0.414789,31805.47797,50156980.77
9882,9440751,1952488,81364.00177,1.911737,35102.32295,181987666.6
9883,1762459,39503,42161.30517,0.624433,38190.29358,25363679.94
9884,3985731,0,93449.27907,1.421145,41257.2373,165278151.3
9885,8318972,17704,214321.2515,2.468033,127433.2905,244333918.8
9886,10213999,0,183141.077,1.739064,58469.48041,425977801.5
9887,1680014,0,48354.89596,0.666638,45194.44824,113299800.1
9888,1581282,0,37651.07142,0.627799,33506.5224,65988753.5
9889,19982860,0,141830.785,3.134496,51935.42401,1027738622
9890,4807493,9205,131239.2846,1.870345,117061.0119,309827807.1
9891,10054901,308797,175011.011,1.823286,84961.99854,441893021.6
9892,3178336,0,52961.65209,1.284241,76124.98909,4528547.176
9893,14072422,58258,238287.5002,2.679147,119484.5112,1089921191
9894,5227504,6861,147434.8036,1.541629,91003.43274,644504139.5
9895,5090584,0,105477.2209,1.811437,60010.5213,34394989.78
9896,630621,608,48230.69072,0.251157,32063.55933,73118949.92
9897,1361052,0,52532.88854,0.545697,34040.83698,158778709.9
9898,1371808,3657,42759.90978,0.440771,14457.06799,281064432
9899,3944706,0,115725.0365,1.317288,70533.46533,252595962.2
9900,4266509,138276,94208.20995,1.279751,69832.46564,736694714.3
9901,5394536,31476,139102.8852,2.073204,119442.963,305887634.4
9902,8502926,0,240383.697,2.041312,112655.4896,532793546.4
9903,24266889,200137,138031.6521,5.154292,44113.51083,406601950.3
9904,2560404,0,75650.85419,0.829358,53989.01117,526550718.3
9905,38037041,517613,731309.8221,10.24264,640632.1826,1833543956
9906,2608586,0,31747.88638,0.604368,6658.866592,49316223.18
9907,7717655,8718,262998.0573,3.018661,232825.1216,966777653.4
9908,1511186,30265,123756.9242,0.598549,84296.26386,519961364
9909,870231,0,44207.47793,0.350447,29748.14169,39984407.38
9910,2574435,21369,92275.79903,0.553195,18593.92285,520116742.5
9911,2883378,0,81819.79944,1.046788,43785.83069,125590701.7
9912,2088720,23095,85309.479,0.677151,35376.79163,462076169.8
9913,528416,0,23201.43948,0.207288,11344.15694,371412688.4
9914,5542288,71211,159245.9882,1.706519,118595.0918,418441336
9915,432893287,13065690,1175209.581,42.825655,1025175.261,3980370083
9916,3400513,10752,114778.1698,1.119864,73736.46997,231198915.3
9917,695392,453,43851.7313,0.242129,18418.09091,0
9918,4750159,318,204879.1563,1.8353,172142.8391,199850801.1
9919,1436942,20002,83952.04099,0.465482,49863.34613,391948491.1
9920,1708888,9029,60515.64192,0.657673,22763.70175,64143771
9921,3753082,5557,118924.1597,1.327859,68995.27826,662639103.9
9922,3112046,233725,41727.58326,1.074451,44679.98842,144511230
9923,4389506,63445,169409.3165,0.854151,52958.5119,418840586.5
9924,84235769,1589412,1894039.721,21.647939,1477835.618,7925762133
9925,1511836,0,22021.19682,0.600285,32413.97711,39287904.56
9926,1149479,5927,51234.57762,0.431198,34525.1543,41887223.75
9927,1055974,0,46403.0505,0.322739,26913.44092,33864166.92
9928,2618133,5546,91031.07719,1.055602,59151.42017,187598643.5
9929,22513594,0,136803.7593,3.894791,35478.32364,515499071.3
9930,3757998,292675,50821.77131,1.295832,41273.22598,2621593514
9931,88405775,5354091,220893.3016,8.99269,206917.2395,3157863396
9932,2352975,0,110137.6837,0.94198,71693.55328,1051092313
9933,19488219,271,500747.915,7.573879,482062.5545,1869006444
9934,1154863,1283,76216.5932,0.33965,41637.09958,279872601
9935,50387252,1075340,514047.4609,6.392065,365125.5161,1615917735
9936,610189,0,31349.67022,0.243731,14914.19818,6919728
9937,28340549,1448,324001.9566,8.897412,198725.8491,1401111836
9938,279049991,5602216,5831585.96,85.337805,5274957.359,16633418783
9939,6404078,3176199,40307.3656,0.959786,17287.09793,83697596.53
9940,877995,0,13157.26377,0.296243,4685.711594,80922592
9941,8910901,442,222775.7104,1.680425,93014.17834,452092708.9
9942,336913,0,32045.18035,0.13491,18228.17505,6587869.305
9943,4239843,303,97425.43915,1.701938,99841.099,147891173.1
9944,1964043,0,89718.11993,0.630049,19559.36853,77390626.75
9945,10374772,21336,222930.682,1.919352,125255.8734,1659742874
9946,6100809,0,143146.157,2.402293,124097.2801,206729322.2
9947,1241238,0,120598.335,0.497639,96650.34235,134448588.9
9948,2010058,0,61421.61166,0.80932,44712.2663,62012372.39
9949,2798968,0,69768.81505,1.074925,37300.84802,98272006.83
9950,645078,0,55903.52084,0.25759,57818.82428,118016763.7
9951,6650822,2752,159434.9309,1.415753,39613.73907,277628367.2
9952,5203439,4800,109625.7947,1.416345,47264.97113,58716117.63
9953,3147091,4904,74440.47547,0.801841,22957.23035,86223369.23
9954,3474504,0,84564.96927,1.216496,45681.30518,148152396.4
9955,87752638,1806680,473446.2953,8.274311,253365.9936,2394540440
9956,2195502,677356,19115.77248,0.575298,8430.345337,136050845.4
9957,1916143,0,55384.51643,0.552627,32435.14111,19184129.3
9958,14829527,0,903211.5281,4.687576,705914.6655,4125278814
9959,317263,0,20622.55135,0.126108,28741.33582,28585830.28
9960,1379001,0,51334.0173,0.35195,20336.24567,320116032
9961,4692454,781,310414.5752,1.268811,162806.5635,1376221299
9962,31379866,0,436049.2926,10.353868,333456.1336,1485462213
9963,4452748,0,127766.4707,1.069344,66529.35522,1178815380
9964,2624203,8698,73855.52448,1.015464,61218.72971,165967932
9965,4276990,656103,77853.07362,1.227332,33068.68311,118416008.6
9966,2920558,0,115137.9994,1.141365,55206.77509,403148080.1
9967,1939900,0,32487.51659,0.676126,23377.62219,21842943.7
9968,1953753,0,72309.72373,0.77799,78795.06818,73237478.99
9969,11917851,33550,206202.6016,2.093979,97393.54468,678277336.9
9970,14464483,161214,293344.0543,4.465025,192193.9416,651594919.3
9971,3159369,0,67701.91327,0.995632,47616.85852,248658337.7
9972,1638865,0,42076.53876,0.655304,39255.14014,252544557
9973,1954424,21271,91911.47348,0.778771,62385.89624,202539593.6
9974,668240,6764,60383.50407,0.267754,35998.19312,92449953.25
9975,143577833,1005237,891142.4102,21.103149,605342.3741,4979334242
9976,15454405,0,107147.455,2.042229,13813.56445,430216669.1
9977,8344114,17984,196406.1173,3.163317,169967.8916,364790273.9
9978,532277,5905,51089.63936,0.211178,39555.73581,62522052.63
9979,3369613,8773,92360.22238,1.184843,67789.23499,307808154.8
9980,3946272,0,118189.5628,1.565957,81855.49524,708246862.6
9981,696913,0,90890.85247,0.279063,62310.55548,119803559.6
9982,132839753,695998,1228203.39,17.756422,894856.4294,4784167210
9983,3007699,4003,70376.84785,1.19756,72754.45972,145089515
9984,5014964,0,131687.3161,1.983777,77559.46793,414487690.9
9985,978438,0,80002.71268,0.381888,51607.20203,883255851.5
9986,6351151,0,60801.80445,1.570089,25973.03271,248229164.3
9987,43177540,200700,1809071.047,13.780091,1530881.433,5220803905
9988,244679,0,41699.44942,0.098895,48828.43787,90513050.25
9989,62089693,9425,356998.5743,10.28823,174782.1033,2075791208
9990,2857978,0,43744.94927,1.143583,44312.08594,447793.7549
9991,16292706,20972,306853.8029,3.128423,147775.9634,2755542978
9992,64059536,3586,330669.9173,8.662881,172388.5218,2335450442
9993,228143,0,38296.13567,0.090216,31641.38452,17942391.88
9994,893175,11487,62588.35633,0.286155,31472.26819,147084097.3
9995,150174,0,37127.4135,0.060026,16377.62146,186888254.9
9996,11056059,0,74358.05062,1.178577,12445.97046,174438321.1
9997,14539872,30989,237916.1094,3.047507,107922.8419,471471149.7
9998,3495235,0,28028.69371,1.373339,26716.5155,2376589.188
9999,1045869,28,55987.36195,0.413509,40747.43524,35818320
10000,17438341,292344,538264.4033,6.233718,445239.0188,2220990014
10001,18298731,0,248133.0064,6.808168,160695.3372,296254266.8
10002,18062313,0,179492.5184,3.758369,83149.53168,853160242
10003,2992536,0,68802.76183,0.976853,30006.99402,113577763.7
10004,338345,0,10057.94335,0.135262,7784.351349,6273444.875
10005,2089416,0,38865.42363,0.755343,19807.28226,90937495.94
10006,932110,0,48011.38203,0.372813,31870.53949,18739499
10007,1433642,0,51598.92914,0.574342,37890.22192,40864653.5
10008,6160593,0,62934.53282,1.621467,18072.51157,91224749
10009,12373184,0,202443.3908,3.739314,118093.2907,1254219991
10010,431361,286,48897.79489,0.171597,35401.0997,28171963.8
10011,939981,0,49009.41392,0.372136,27639.05914,19606593.38
10012,6237397,66675,132295.3228,2.039729,65280.0177,312539724
10013,30405352,551708,415026.5425,5.060358,292924.9396,1817570915
10014,1756663,0,42795.67217,0.699714,30631.02084,34136653.25
10015,1119430,0,17498.23187,0.395289,5904.988297,0
10016,9196635,12353,134787.7945,2.491331,65109.56012,620784152.2
10017,15122375,26831,115550.0899,2.54202,21101.2334,2084542543
10018,5091674,0,44222.3197,1.266702,16487.36359,167773167.8
10019,2198077,1192,67406.72759,0.74792,32426.52039,244128910
10020,3800305,0,86629.60239,1.212696,37533.14526,737637532
10021,17884258,0,297737.1523,3.221858,147695.5012,540383228.7
10022,20871940,8028,186827.3728,3.33234,44755.0777,802766249.8
10023,2374870,20,35792.42591,0.948171,39951.37726,11972872.03
10024,4001178,0,60308.14069,1.598282,71963.14343,13687663.35
10025,16733153,9634,103353.8288,2.818293,28349.35205,524929491.1
10026,5797467,458355,100705.3676,1.939394,83044.19373,329165105
10027,7082815,0,116047.7364,2.648708,77860.14648,894965625.6
10028,11578849,0,92396.61139,1.760471,14785.31232,15523924
10029,1476982,0,27714.20517,0.591111,20738.62317,54309953.13
10030,5522440,21561,102995.9771,2.133731,65535.33392,206679369.6
10031,5238353,0,166007.1954,2.091428,96040.26215,213601839
10032,3148957,0,58131.61486,0.932208,33586.06711,67714757.63
10033,9870563,1054310,168482.8572,1.999274,69570.82782,693282283
10034,1336058,0,35156.91853,0.430764,7959.706116,53144324
10035,519371548,28979182,5147960.728,70.258267,4545719.394,25474365478
10036,9329942,4473,139491.3633,1.564193,32526.29559,327059938.3
10037,598221,0,25780.10173,0.243962,9910.911682,836489088
10038,1251197,0,31099.35148,0.361748,14731.08673,0
10039,2775859,0,74660.03427,0.837985,30267.70667,123536304
10040,19208675,35925,152994.2337,2.432709,48387.12289,1587137665
10041,54631319,44972,530907.2622,9.830391,184625.6008,2539162238
10042,7130738,12478,82315.49431,1.253144,33499.26288,102360567.6
10043,862460,4683,18114.87591,0.342861,11288.39465,19983322.13
10044,1723384,0,40791.21281,0.582409,15726.21869,167566353.7
10045,22255390,6480,140036.538,3.361566,33706.36237,938876051.6
10046,3923754,76,103845.4771,1.275749,60384.17987,229829880.5
10047,22159848,1461,67966.66904,2.740031,12539.4931,10223280.5
10048,689149,20,16642.09312,0.273397,4234.081482,66427445.63
10049,6741207,0,49478.32462,0.753016,8776.949524,17767635.5
10050,4975505,0,135916.6337,1.666183,82399.30652,493095363.9
10051,11388107,96169,266775.6259,4.22629,229931.7245,819468953.5
10052,9524315,30378,184459.6231,2.784854,112662.056,427272354.3
10053,3607096,0,78983.01417,1.440617,60726.89825,341646296.9
10054,2275200,0,52243.22658,0.779991,25683.91388,147249742
10055,9567987,66918,102463.737,1.423854,43411.39464,121453492.8
10056,18950829,1470970,154504.4995,2.925381,40297.53592,886401948.4
10057,97539376,26382471,139167.9426,8.398539,109120.5965,1074733541
10058,2029757,0,44444.70718,0.810492,29430.25061,254459865.4
10059,494228,0,12932.78949,0.196269,11751.35146,17507578
10060,94169596,767429,478211.7035,14.464028,286865.9704,2684596872
10061,17307847,60597,353174.7555,6.324416,293910.5596,1591133370
10062,59964243,4136577,235536.4222,9.343833,135939.0723,1017125528
10063,26136996,151264,306963.6318,2.122035,124798.6538,831230257.5
10064,3952831,8351,97418.50401,1.444583,73326.58392,828720912.9
10065,6103198,0,93366.21628,2.385942,97408.1972,392478887.3
10066,889840,0,32635.70974,0.35251,15759.84784,77926381.38
10067,1240670,0,27396.97841,0.495283,21381.49542,59892977.05
10068,5502676,5513,78109.64189,1.483132,29518.89172,414857075.1
10069,6966869,14539,153007.5003,2.068866,114767.9976,483329663.8
10070,3200466,248,47598.3566,0.660314,12781.81781,260327926
10071,1740334,0,63828.36822,0.694172,63314.39349,353411395.6
10072,24091080,3329735,379510.779,4.59923,273636.5599,1737872731
10073,3681346,42978,64345.2768,1.162973,56464.6405,187820099.6
10074,55294911,1271661,243105.0765,7.792767,87940.59094,923129521.3
10075,6650308,1822,63295.48647,0.940182,35116.40054,297161682.8
10076,939278,0,123034.3037,0.229837,79224.23132,256796028.1
10077,632195,0,5473.230123,0.231972,13930.04614,16741.26953
10078,9054824,0,75807.67044,2.056079,28841.28653,432279499.6
10079,47425,0,1942.792561,0.018822,684.1619873,0
10080,17806540,273747,66837.27981,1.480542,17823.66656,136792629
10081,5538492,865,97972.76969,0.978601,20377.2049,21209354.25
10082,1502863,0,36433.56847,0.581049,17938.88191,220683973.6
10083,17273065,1030476,60573.09482,2.098115,48141.40738,797870979.2
10084,230994321,1039918,724254.2471,34.388384,594125.8686,2805151687
10085,1340135,49039,31299.74897,0.376085,11846.80157,41127283
10086,35776937,3111724,147852.4277,4.696002,53396.92859,672659514.6
10087,5701243,0,53383.27588,1.248492,14506.10626,414475687.8
10088,90983423,419931,221850.7025,9.8178,195468.5039,2435923285
10089,31383803,259695,192733.7086,5.774436,57866.85931,958835727.8
10090,2688587,8972,64961.30154,0.616669,28631.8488,6733513
10091,38249197,21223169,59348.03698,3.382313,65954.95697,481624810.8
10092,30470693,5448,115670.0035,4.94169,60652.00418,317681898.8
10093,18421416,1088975,118628.0954,3.712151,51333.54489,101289802.7
10094,1390011,0,18156.20129,0.501593,11187.2364,22299060
10095,4737351,11028,59065.35785,1.300457,32568.25262,89864538.31
10096,51494881,8854972,72708.47696,4.863467,70165.55215,685596162.9
10097,396952096,24144938,1197790.331,26.698347,1112801.671,11346704399
10098,10467302,0,78336.18337,1.121085,11533.83624,147471889.5
10099,13392191,3086489,102249.347,2.443623,46679.17737,231983454.5
10100,504980,0,27308.5488,0.124178,232.3712082,15808770
10101,5468586,0,54257.27871,1.05323,10596.81506,78896036.5
10102,167989,0,16287.55205,0.065142,215.2776031,0
10103,954832,1055,94179.58476,0.355959,4248.769089,0
10104,13196386,69369,117971.2701,2.057232,48443.29266,357151530.1
10105,1158487,0,5977.1668,0.390058,3608.790176,16749.89648
10106,2658945,0,13718.71913,0.68942,5584.787766,10839178.5
10107,691408,0,82760.359,0.255466,4416.476654,125182611.5
10108,424539,63,42475.0759,0.166416,915.3660584,2749318.75
10109,49162279,1713336,117440.8494,3.873347,75874.55481,1961633460
10110,1006230,22285,82070.92591,0.24889,5083.311401,10887533
10111,21816026,600912,66852.76677,2.868732,56329.24281,463392178.2
10112,35195967,1378654,72212.34033,4.418649,60533.20996,1503759548
10113,2558572,2583,117111.9063,0.568991,17980.96362,471514355.5
10114,8339654,1138,211501.1821,1.994709,29680.57272,667286.5
10115,116692694,4263436,296477.7773,13.426961,274666.8084,3928992638
10116,26710947,47074,60991.60534,3.562959,40673.79303,649603293.4
10117,9884196,72416,46879.72449,1.028035,24881.48755,275559275.4
10118,103605460,202906,82255.91672,5.332572,64745.87292,1268122080
10119,13833368,6275544,99892.52731,1.782805,65669.22382,666857316.3
10120,2935055,1601436,36888.02466,0.355445,31497.38232,218260295.1
10121,51038435,83204,236048.1377,8.072408,127388.6705,1189622954
10122,984869595,195615288,2411749.53,55.960447,2329788.288,26694860082
10123,59918834,5424823,241578.1767,6.686187,226812.1345,2840540328
10124,70607401,3873382,123095.4628,6.634495,91223.73775,1344970429
10125,12218308,0,77910.96161,1.858423,6401.261002,417525792
10126,28793706,0,86651.46319,3.77494,71294.63804,2042868694
10127,114936061,12134533,232121.8161,9.025512,208315.1692,2716302178
10128,69357600,6839394,157681.5102,6.939792,133239.6488,1495666903
10129,12030523,180373,75926.39468,1.325575,24351.54922,81468752.88
10130,10779234,100806,60250.53811,1.569482,35594.49588,311999426.8
10131,22748667,42238,134298.3251,3.662344,60978.68274,510407947.8
10132,3260038,46357,61491.95694,0.815661,9401.744431,178652690.5
10133,47715650,1995545,171222.7586,5.377832,140525.9643,2088707039
10134,2454449,0,78077.47262,0.475183,1168.782349,1118910.25
10135,21708513,16163,104259.3024,3.660921,63495.38306,678277026.7
10136,19572929,32366,88466.93623,2.145222,70142.25986,593364922.5
10137,566271087,64916246,1507197.088,58.993663,1427192.96,19037428476
10138,26801012,8012224,60502.15034,2.336213,49317.33676,727154971
10139,27861807,28208,98106.99841,3.369582,87309.38879,854932808.1
10140,26230875,99585,67754.96743,2.987741,34067.12544,1951307353
10141,10459204,0,74723.6381,1.861148,30957.29877,264589007
10142,22094153,0,134364.5723,3.601197,66518.2514,516736196.2
10143,22562116,11730,140080.7013,3.794194,51741.23657,697745284.7
10144,43060893,5260897,81481.1806,4.22686,65568.20331,561122700.1
10145,18137128,475411,60892.05176,1.69632,41173.5932,378608124.8
10146,28606211,712983,72190.39381,3.232225,56978.02814,520683775.1
10147,56306450,173008,356525.9175,9.375278,137860.6061,1699816480
10148,26893337,1200218,78040.31007,3.066819,65263.80798,979338766.8
10149,30229223,601697,129041.0132,3.082886,93774.03018,1148880108
10150,39901884,191200,94265.11516,4.307826,79089.05847,1374590076
10151,2862124,0,19149.40887,0.623148,7326.206329,232294080.8
10152,34047917,522743,184423.0021,4.449398,86916.31697,535677749.6
10153,31823578,1160681,70157.21688,3.404288,36647.61304,798401377.3
10154,101723960,11094736,255432.5255,11.674338,221674.8458,2820057010
10155,353458135,7560512,1772137.735,46.759834,1471392.574,7421722331
10156,26034303,2246174,64813.07072,2.838211,52386.2316,262412924.2
10157,6359822,271477,64694.24918,0.996992,17989.7251,73028309.47
10158,3452523,27094,30622.09353,0.944378,19491.49506,98969931.94
10159,15424372,117390,102296.2844,1.654264,44123.54803,136299181
10160,73394105,498158,225591.4154,7.44877,185840.2659,3486650012
10161,9558723,11518,84793.206,1.553943,26239.97754,363296290
10162,10228966,0,84551.61356,1.662509,18178.33014,177028541.4
