GHUB_ID,precip2015,temp2015,GDP,elevation,biom,soil,climate,capital,riverba,costal,UE_Area,CONTINENT,Country,countr_iso,ucid,pop100,BU100,Vol_tot,Vol_non,gdp2
7465,1049.299896,27.46665764,215079476.3,190,Tropical and Subtropical Moist Broadleaf Forests,Plinthosols,Tropical savannah with dry winter,0,COMOE (also KOMOE),0,21.07421289,Africa,Ivory Coast,CIV,1693,118179.349,5672774,46157113,24149,679918605.4
7466,1499.35913,26.26499939,529791288,21,Tropical and Subtropical Moist Broadleaf Forests,Acrisols,Tropical savannah with dry winter,0,0,1,32.37987033,Africa,Ivory Coast,CIV,1583,199495.8198,7176298,69381548,1072514,373922789.1
7467,1221.313202,26.90952873,400725414.8,220,Tropical and Subtropical Moist Broadleaf Forests,Acrisols,Tropical savannah with dry winter,0,SASSANDRA,0,23.07893542,Africa,Ivory Coast,CIV,1603,155267.064,6490071,50725793,1036396,337242911.8
7468,1390.213715,26.5500145,206873182.5,140,Tropical and Subtropical Moist Broadleaf Forests,Acrisols,Tropical savannah with dry winter,0,SASSANDRA,0,15.27021764,Africa,Ivory Coast,CIV,1585,104239.3985,4832984,36094414,7091,131655249.1
7469,1417.786285,26.14284325,229807040,247,Tropical and Subtropical Moist Broadleaf Forests,Acrisols,Tropical savannah with dry winter,0,SASSANDRA,0,14.18130513,Africa,Ivory Coast,CIV,1567,131883.4153,3438048,23827473,19120,180083911.7
7470,1237.487365,27.12708664,275770247.5,150,Tropical and Subtropical Moist Broadleaf Forests,Acrisols,Tropical savannah with dry winter,0,0,0,15.85245789,Africa,Ivory Coast,CIV,1628,120828.3348,5295850,42096378,315638,192862935.9
7471,1312.178375,27.09667969,37098208.38,28,Tropical and Subtropical Moist Broadleaf Forests,Water Bodies,Tropical savannah with dry winter,0,COMOE (also KOMOE),1,12.27998223,Africa,Ivory Coast,CIV,1689,40934.06315,2328491,15197107,119015,20878267.05
7472,1116.87085,27.0357151,157650833.1,248,Tropical and Subtropical Moist Broadleaf Forests,Acrisols,Tropical savannah with dry winter,0,SASSANDRA,0,10.78731586,Africa,Ivory Coast,CIV,1606,86912.06003,3114767,20890822,25295,107350917.3
7473,1042.333374,27.13610077,145586260.1,192,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Cambisols,Tropical savannah with dry winter,0,BANDAMA,0,10.13939583,Africa,Ivory Coast,CIV,1610,96593.40953,3319149,25535897,1387,86634742.92
7474,1010.328369,27.44999886,90778104,224,Tropical and Subtropical Moist Broadleaf Forests,Acrisols,Tropical savannah with dry winter,0,COMOE (also KOMOE),0,8.748389424,Africa,Ivory Coast,CIV,1706,48095.72899,2368183,15550561,568774,44106272.69
7475,985.078125,27.41297722,17252772173,57,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Acrisols,Tropical savannah with dry winter,1,0,1,1091.705926,Africa,Ghana,GHA,1910,4785700.91,336061688,2653111603,80896236,17576259544
7476,1057.329987,27.19248962,10677013917,254,Tropical and Subtropical Moist Broadleaf Forests,Acrisols,Tropical savannah with dry winter,0,PRA,0,417.0169235,Africa,Ghana,GHA,1785,3110845.221,130185955,1105142857,9599220,10879732154
7477,1163.166779,26.97360039,1842536173,27,Tropical and Subtropical Moist Broadleaf Forests,Acrisols,Tropical savannah with dry winter,0,0,1,83.70798313,Africa,Ghana,GHA,1779,706342.1114,21602718,196199469,4770566,1922628033
7478,1020.07489,27.13541222,414449802.2,273,Tropical and Subtropical Moist Broadleaf Forests,Acrisols,Tropical savannah with dry winter,0,TANO (also TANOE),0,62.86940694,Africa,Ghana,GHA,1747,164090.518,16434255,126608471,446688,376520201.7
7479,958.4000244,28.80000114,1180143206,154,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Lixisols,Tropical savannah with dry winter,0,VOLTA,0,38.25143158,Africa,Ghana,GHA,1866,192793.779,12558701,106593570,317800,785103360.8
7480,938.4284363,27.42382813,604120136.9,210,Tropical and Subtropical Moist Broadleaf Forests,Acrisols,Tropical savannah with dry winter,0,VOLTA,1,36.97685025,Africa,Ghana,GHA,1935,170097.4477,10975436,83490383,121673,498302515.7
7481,1091.087402,27.18541336,382939024.8,194,Tropical and Subtropical Moist Broadleaf Forests,Acrisols,Tropical savannah with dry winter,0,PRA,0,37.1070181,Africa,Ghana,GHA,1791,197298.1487,8259867,66096827,507918,333443028
7482,1071.716858,27.01943207,454181467.5,39,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Acrisols,Tropical savannah with dry winter,0,0,1,33.25085573,Africa,Ghana,GHA,1822,155657.9254,6158181,54033973,308055,426818600.9
7483,981.333435,27.18333435,235888890,27,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Vertisols,Tropical savannah with dry winter,0,0,1,24.71585768,Africa,Ghana,GHA,1886,100352.5495,4600431,30448648,87765,169766195.5
7484,1066.967377,27.56806564,95118018,17,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Arenosols,Tropical savannah with dry winter,1,0,1,23.88583431,Africa,Ghana,GHA,2020,83076.96871,5407011,40197914,366884,78843417.41
7485,981.7572326,27.44879913,385202599,371,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Lixisols,Tropical savannah with dry winter,0,TANO (also TANOE),0,31.0522523,Africa,Ghana,GHA,1774,132091.8952,10318950,79001338,128089,341822664.9
7486,985.871521,27.15952873,343925521,72,Tropical and Subtropical Moist Broadleaf Forests,Acrisols,Tropical savannah with dry winter,0,0,1,20.67887707,Africa,Ghana,GHA,1879,138416.9719,5606359,44122703,6912,283464877
7487,1183.000031,27.03333282,95507493.44,75,Tropical and Subtropical Moist Broadleaf Forests,Acrisols,Tropical savannah with dry winter,0,0,0,28.546738,Africa,Ghana,GHA,1779,74889.0084,5410815,50690627,282722,197055444.5
7488,1003.657013,27.28214264,220203584.9,304,Tropical and Subtropical Moist Broadleaf Forests,Acrisols,Tropical savannah with dry winter,0,TANO (also TANOE),0,21.03248979,Africa,Ghana,GHA,1736,97369.0667,6111189,45716726,49624,189959073.5
7489,1046.00116,27.72780037,41372924.25,2,Mangroves,Arenosols,Tropical savannah with dry winter,1,0,1,12.37068922,Africa,Ghana,GHA,2020,45213.98754,2916435,18671250,71040,29928086.69
7490,1009.5,27.38332939,435345752.5,139,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Lixisols,Tropical savannah with dry winter,0,VOLTA,1,11.49937038,Africa,Ghana,GHA,1985,99120.1008,4138685,31450654,105912,207358531.4
7491,1036.617371,27.51806641,56328993,11,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Arenosols,Tropical savannah with dry winter,1,0,1,12.1753962,Africa,Ghana,GHA,2020,41243.78409,2675414,20269186,6478,59494777.5
7492,1035.256989,27.13928604,105877827.7,224,Tropical and Subtropical Moist Broadleaf Forests,Acrisols,Tropical savannah with dry winter,0,TANO (also TANOE),0,16.57456839,Africa,Ghana,GHA,1747,1477.78479,206197,505038,214580,7433269.877
7493,983.5143127,27.32975769,70529277.63,256,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Lixisols,Tropical savannah with dry winter,0,VOLTA,0,10.09069535,Africa,Ghana,GHA,1762,52299.04713,2800928,17926700,61831,43596656.35
7494,2810.618042,26.22640038,972374676.4,13,Tropical and Subtropical Moist Broadleaf Forests,Arenosols,Tropical monsoon,1,SAINT PAUL RIVER,1,216.5511158,Africa,Liberia,LBR,1526,1365039.537,56186820,432875001,11267329,1060210132
7495,2325.539978,26.16168022,24882032.5,18,Tropical and Subtropical Moist Broadleaf Forests,Arenosols,Tropical monsoon,0,SAINT JOHN RIVER,1,14.635383,Africa,Liberia,LBR,1533,49681.51943,2131726,15005479,969772,19018950.02
7496,1050.587952,27.52188683,2689117069,25,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Arenosols,Tropical savannah with dry winter,1,0,1,277.0461449,Africa,Togo,TGO,2020,1789909.783,94889911,1007859194,20807169,5377827272
7497,1040.057098,27.60715675,74596678.11,11,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Nitisols,Tropical savannah with dry winter,0,0,1,26.6245756,Africa,Togo,TGO,2049,53239.25007,3814642,22179507,632261,15620473.08
7498,986.3499756,27.51806641,39892923.88,56,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Lixisols,Tropical savannah with dry winter,0,0,1,11.08911494,Africa,Togo,TGO,2030,67723.54795,3459404,32206198,7147,17861114.02
7499,984.8499756,27.44168282,175915924.5,410,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Lixisols,Tropical savannah with dry winter,0,MONO,0,10.66382713,Africa,Togo,TGO,2021,83394.1694,3427581,28187055,64896,122442221
7500,1082.275543,27.87813759,2575209668,8,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Arenosols,Tropical savannah with dry winter,0,OUEME,1,250.4980849,Africa,Benin,BEN,2078,1555097.521,78378023,641092145,21085960,2127109952
7501,1106.043457,27.91667175,1174720538,15,Tropical and Subtropical Moist Broadleaf Forests,Arenosols,Tropical savannah with dry winter,1,OUEME,1,65.58329822,Africa,Benin,BEN,2101,458660.2909,22961250,189343840,1153097,923019584.9
7502,936.0140076,28.21904373,158689255,165,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Nitisols,Tropical savannah with dry winter,0,OUEME,0,43.95723601,Africa,Benin,BEN,2064,187577.8265,14452787,105755636,716665,124350990
7503,893.375061,27.73021317,588983304.8,351,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Lixisols,Tropical savannah with dry winter,0,OUEME,0,27.51856973,Africa,Benin,BEN,2100,132720.8612,9818546,77385455,582683,393992503
7504,1080.466553,27.77501678,114079046.6,17,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Arenosols,Tropical savannah with dry winter,0,OUEME,1,13.59957506,Africa,Benin,BEN,2070,89480.70958,3853855,30387420,75672,88150940.88
7505,2654.831909,27.00138283,2179362876,37,Tropical and Subtropical Moist Broadleaf Forests,Leptosols,Tropical monsoon,1,0,1,193.9101036,Africa,Guinea,GIN,1502,1967600.973,70125344,543097841,13511786,1439721838
7506,2399.783935,26.60355759,129347587.4,341,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Ferralsols,Tropical savannah with dry winter,0,GREAT SCARCIES (also KOLENTE),0,23.79601247,Africa,Guinea,GIN,1512,136477.8192,7223223,61044961,184129,84945123.81
7507,1821.99939,24.57381439,183051769.3,479,Tropical and Subtropical Moist Broadleaf Forests,Leptosols,Tropical savannah with dry winter,0,SAINT PAUL RIVER,0,22.98070454,Africa,Guinea,GIN,1545,182295.7535,7629537,75644447,477627,148757465
7508,1274.915497,27.11308479,186801038.8,369,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Fluvisols,Tropical savannah with dry winter,0,NIGER,0,16.40633588,Africa,Guinea,GIN,1540,150062.4355,5302268,39238546,128492,48884852.45
7509,1464.342865,26.49284363,72180980.69,397,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Leptosols,Tropical savannah with dry winter,0,NIGER,0,12.21796519,Africa,Guinea,GIN,1539,90025.43221,3946745,24034460,344114,9381449.313
7510,2880.149963,27.22917557,1505747828,110,Tropical and Subtropical Moist Broadleaf Forests,Leptosols,Tropical monsoon,1,0,1,88.73691628,Africa,Sierra Leone,SLE,1507,1222985.456,28523628,342801156,6140106,1854401354
7511,2424.800537,25.6428566,84625608.75,402,Tropical and Subtropical Moist Broadleaf Forests,Leptosols,Tropical savannah with dry winter,0,MOA (also MAKONA),0,13.38877261,Africa,Sierra Leone,SLE,1524,76647.77237,2489839,21741371,200937,58840006.53
7512,2672.916138,27.05477142,100798250.5,86,Tropical and Subtropical Moist Broadleaf Forests,Ferralsols,Tropical savannah with dry winter,0,LITTLE SCARCIES (also KABA),0,10.24085836,Africa,Sierra Leone,SLE,1519,91075.88702,3533679,26581813,5544,84362441.13
7513,815.7556458,29.45832253,3346280058,308,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Plinthosols,"Steppe (semi-arid), and  Hot arid",1,VOLTA,0,287.7710526,Africa,Burkina Faso,BFA,1799,1732771.321,91591481,650988034,10098829,2955438220
7514,879.999939,28.65105057,1068255541,404,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Nitisols,Tropical savannah with dry winter,0,VOLTA,0,83.04784605,Africa,Burkina Faso,BFA,1669,672125.513,28087187,204941811,6498199,873363448.8
7515,822.1143493,29.49524307,163802850.8,301,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Plinthosols,"Steppe (semi-arid), and  Hot arid",0,VOLTA,0,24.82667452,Africa,Burkina Faso,BFA,1745,105512.3615,7818695,67951162,48356,109983303.5
7516,1726.987427,27.82917404,592704151.9,11,Mangroves,Fluvisols,Tropical savannah with dry winter,1,0,1,41.62108451,Africa,Guinea-Bissau,GNB,1477,396109.548,14253789,109576707,1014222,456274353.4
7517,643.8000184,27.22834015,6851353410,11,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Arenosols,"Steppe (semi-arid), and  Hot arid",1,0,1,190.6569469,Africa,Senegal,0,1452,3048738.583,63115761,572937154,26345971,5685774713
7518,488.1876068,28.91771317,1527627170,43,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Arenosols,"Steppe (semi-arid), and  Hot arid",0,0,0,46.25242515,Africa,Senegal,SEN,1473,469644.9355,20341125,151446422,898323,917791717.1
7519,587.2333831,27.40278244,773599605,67,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Leptosols,"Steppe (semi-arid), and  Hot arid",0,0,1,26.28319977,Africa,Senegal,SEN,1454,301452.1119,9020382,68957970,195710,511888566.3
7520,647.7288208,28.65358543,584585689.4,9,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Solonchaks,"Steppe (semi-arid), and  Hot arid",0,0,1,21.1837724,Africa,Senegal,SEN,1467,280886.2387,8051751,52745097,597050,522596063.8
7521,684.3500062,27.50835037,524396835,11,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Arenosols,"Steppe (semi-arid), and  Hot arid",0,0,1,16.46365881,Africa,Senegal,SEN,1453,176133.604,6003327,49177503,97415,331863374.5
7522,1382.012513,27.69644356,234509525,9,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Acrisols,Tropical savannah with dry winter,0,0,1,11.80841799,Africa,Senegal,SEN,1463,131874.0349,4117883,27868616,244680,118529006.2
7523,386.525116,27.36042404,408592306,3,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Arenosols,"Desert (arid), and  Hot arid",0,SENEGAL,1,9.415558092,Africa,Senegal,SEN,1461,126361.8872,3276272,20300116,685013,292922351.6
7524,1034.733582,26.57037735,22142041614,52,Tropical and Subtropical Moist Broadleaf Forests,Ferralsols,Tropical savannah with dry winter,0,0,1,312.9849353,Africa,United Republic of Tanzania,TZA,5222,3908876.851,100351216,814890303,56190853,20057134560
7525,717.6570739,21.04405785,786835706.4,1801,Montane Grasslands and Shrublands,Andosols,"Mild temperate with dry winter, and  Warm summer",0,RUKWA,0,38.342001,Africa,United Republic of Tanzania,TZA,4498,255759.7688,12000941,93598097,1133610,561855328.7
7526,987.999939,26.61547089,1145591471,26,Tropical and Subtropical Moist Broadleaf Forests,Cambisols,Tropical monsoon,0,0,1,32.69694693,Africa,United Republic of Tanzania,TZA,5262,472679.8164,12176469,97573197,508586,918386604.4
7527,1189.600616,22.98334312,1075731359,1185,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Cambisols,Tropical savannah with dry winter,0,NILE,1,45.53894384,Africa,United Republic of Tanzania,TZA,4470,387189.6712,13649309,135590578,13447082,753487180.6
7528,1104.449982,26.54861641,388134015.3,32,Mangroves,Arenosols,Tropical savannah with dry summer,0,0,1,23.22042348,Africa,United Republic of Tanzania,TZA,5249,191288.1182,6785808,47894514,951433,269635963.4
7529,936.2001343,25.19791222,530917101.6,645,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Ferralsols,Tropical savannah with dry winter,0,RUVU,0,27.17851387,Africa,United Republic of Tanzania,TZA,4956,179271.7574,7265096,43387538,1930806,1647580833
7530,551.7428742,23.15355682,171526753.8,1150,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Acrisols,"Steppe (semi-arid), and  Hot arid",1,RUFIJI,0,16.06891683,Africa,United Republic of Tanzania,TZA,4679,93751.45536,5349677,37635711,343298,113613391.6
7531,1109.274445,22.93437576,174369949.9,807,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Leptosols,Tropical savannah with dry winter,0,CONGO,1,21.4930959,Africa,United Republic of Tanzania,TZA,4120,127306.5776,5585100,47264999,100146,130127714.1
7532,982.6141663,23.52260017,199423543.4,1195,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Cambisols,Tropical savannah with dry winter,0,CONGO,0,15.2932703,Africa,United Republic of Tanzania,TZA,4455,97964.38015,4610731,31981893,34551,103982163.9
7533,731.674942,21.34062576,472082895,1496,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Regosols,"Mild temperate with dry winter, and  Hot summer",0,RUKWA,0,12.14793026,Africa,United Republic of Tanzania,TZA,4432,105269.8317,4174261,37410146,35902,152581571.7
7534,717.9713287,21.07620049,181487143.5,1558,Montane Grasslands and Shrublands,Andosols,"Mild temperate with dry winter, and  Hot summer",0,RUKWA,0,10.92079625,Africa,United Republic of Tanzania,TZA,4492,56756.32871,3000068,20725907,18478,100118768.3
7535,739.0498352,20.77084923,114052545.6,1589,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Acrisols,"Mild temperate with dry winter, and  Hot summer",0,RUFIJI,0,10.05973968,Africa,United Republic of Tanzania,TZA,4593,33291.74095,2833000,18893720,305334,69422754.82
7536,729.0627137,21.84583664,329837094.8,1558,Tropical and Subtropical Moist Broadleaf Forests,Acrisols,"Mild temperate with dry winter, and  Warm summer",0,RUFIJI,0,19.79197332,Africa,United Republic of Tanzania,TZA,4665,112114.0932,5193515,41377037,620672,146375437.1
7537,964.4250184,20.2020874,29203940043,1663,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Vertisols,"Mild temperate, fully humid, and  Warm summer",1,GALANA,0,181.7657243,Africa,Kenya,KEN,4808,3121249.766,50652592,543948085,68852804,28855625218
7538,1122.799896,26.55669975,2773095499,37,Mangroves,Arenosols,Tropical savannah with dry summer,0,0,1,80.3117608,Africa,Kenya,KEN,5329,939091.4204,23936158,194108120,12043617,3096554738
7539,1202.671508,16.00712776,209797408.3,1944,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Phaeozems,"Mild temperate with dry summer, and  Warm summer",0,0,0,14.9874022,Africa,Kenya,KEN,4729,214976.2177,4973162,43182690,4443709,130189761.5
7540,960.9556274,19.64999962,3344565492,1804,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Vertisols,"Mild temperate, fully humid, and  Warm summer",1,GALANA,0,17.52339343,Africa,Kenya,KEN,4808,381372.9455,5390921,53882916,133905,2550079866
7541,1485.651031,18.89897537,432411352.2,949,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Gleysols,"Steppe (semi-arid), and  Hot arid",1,CONGO,1,56.73145656,Africa,Burundi,BDI,4078,613501.8357,20556273,204281227,8840472,293161515.8
7542,1239.356048,19.55595779,1132325342,1483,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Acrisols,Tropical savannah with dry winter,1,NILE,0,91.18418336,Africa,Rwanda,RWA,4172,707657.1108,25421475,271838911,2168627,1004263224
7543,1671.526246,17.98690033,158071696.4,1638,Tropical and Subtropical Moist Broadleaf Forests,Andosols,Tropical savannah with dry winter,0,CONGO,0,18.30454179,Africa,Rwanda,COD,4052,129228.5963,6373106,50147461,1769432,154763337.7
7544,1607.587463,22.71148682,4323413042,1167,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Nitisols,Tropical rain forest,1,NILE,1,310.5764141,Africa,Uganda,UGA,4427,2550819.604,93906484,805369958,44488785,4358246568
7545,1612.799927,23.12144279,79485302,1165,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Nitisols,Tropical rain forest,0,NILE,1,11.70779051,Africa,Uganda,UGA,4500,51304.24697,2482767,17283172,1984530,76886720.88
7546,555.8332214,27.21389961,453413200.3,57,Deserts and Xeric Shrublands,Arenosols,"Steppe (semi-arid), and  Hot arid",1,JUBBA (also GENALE WENZ),1,65.71314367,Africa,Somalia,SOM,5765,1802788.497,28268712,219468388,4493245,493232200.2
7547,97.00007629,26.47500038,46103937.06,52,Deserts and Xeric Shrublands,Solonchaks,"Desert (arid), and  Hot arid",0,0,1,7.948417646,Africa,Somalia,SOM,5871,208369.0708,3037678,21931504,11718,46203971.91
7548,1045.401031,17.90831184,4255270293,2443,Montane Grasslands and Shrublands,Nitisols,"Mild temperate with dry winter, and  Warm summer",1,ABHE BAD (also ABHE BID HAYK),0,191.2746233,Africa,Ethiopia,ETH,5134,3351073.58,60459465,620977308,27054388,4865714217
7549,893.4429931,19.64402771,537527771.1,1691,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Leptosols,"Mild temperate with dry winter, and  Hot summer",0,ABHE BAD (also ABHE BID HAYK),0,36.65973393,Africa,Ethiopia,ETH,5246,392370.5136,10766197,85461837,1431831,477776856
7550,575.5427856,24.32141304,592967764.7,1306,Tropical and Subtropical Moist Broadleaf Forests,Leptosols,"Steppe (semi-arid), and  Hot arid",0,ABHE BAD (also ABHE BID HAYK),0,29.99532704,Africa,Ethiopia,ETH,5498,390109.8667,7017045,54813067,245984,475837286.1
7551,1179.233368,18.74166679,392989030.8,1748,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Fluvisols,Tropical savannah with dry winter,0,0,0,21.54219863,Africa,Ethiopia,ETH,5126,247138.1143,6487467,49306490,20944,239318152.1
7552,996.386444,18.4202137,147394162.8,1928,Tropical and Subtropical Moist Broadleaf Forests,Vertisols,"Mild temperate with dry winter, and  Warm summer",0,ABHE BAD (also ABHE BID HAYK),0,11.75973678,Africa,Ethiopia,ETH,5189,134128.9049,3341552,22172695,0,127016132.1
7553,383.557022,24.37739944,185738223.4,1306,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Cambisols,"Steppe (semi-arid), and  Hot arid",0,0,0,30.38855009,Africa,Somaliland,SOM,5685,756648.8599,11588120,97035694,42618,180367282.6
7554,312.1750488,21.07710075,2399863374,1750,Deserts and Xeric Shrublands,Leptosols,"Desert (arid), and  Hot arid",1,0,0,79.2972675,Africa,Namibia,NAM,3260,247250.7604,21072404,206902362,30186331,2621048195
7555,391.8888245,18.89212799,1.64E+11,1446,Montane Grasslands and Shrublands,Plinthosols,"Mild temperate with dry winter, and  Warm summer",0,LIMPOPO,0,4104.805238,Africa,South Africa,ZAF,3700,11512039.92,840873693,6327931397,526423206,1.65E+11
7556,431.3001251,17.61759949,46007578892,120,"Mediterranean Forests, Woodlands and Scrub",Podzols,"Mild temperate with dry summer, and  Hot summer",0,0,1,912.7691083,Africa,South Africa,ZAF,3268,3928741.007,200148661,1464414245,130652698,40781914684
7557,743.575058,20.05624962,27726043999,201,Tropical and Subtropical Moist Broadleaf Forests,Leptosols,"Mild temperate, fully humid, and  Hot summer",0,0,1,824.7645373,Africa,South Africa,ZAF,3868,2939023.867,189907356,2052634011,120576802,26532158881
7558,580.3126373,18.78542519,9536934919,113,"Mediterranean Forests, Woodlands and Scrub",Luvisols,"Steppe (semi-arid), and  Hot arid",0,0,1,281.7470059,Africa,South Africa,ZAF,3505,882385.1209,60748057,442512144,46900340,8612135594
7559,374.1997375,17.66483307,4823667484,1473,Montane Grasslands and Shrublands,Lixisols,"Mild temperate with dry winter, and  Hot summer",0,ORANGE,0,232.8270053,Africa,South Africa,ZAF,3667,319378.3462,39096247,282545218,47388284,4468714688
7560,308.7001648,17.39999962,4611823217,1381,Montane Grasslands and Shrublands,Phaeozems,"Steppe (semi-arid), and  Cold arid",0,ORANGE,0,175.5972015,Africa,South Africa,ZAF,3571,408040.6951,39687593,288340772,15561726,3841496386
7561,373.9373932,20.38019943,3950246703,1286,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Lixisols,"Steppe (semi-arid), and  Hot arid",0,LIMPOPO,0,173.6126543,Africa,South Africa,ZAF,3814,331739.7506,29923772,181888056,5076416,4766644605
7562,438.987442,18.22290039,3419920888,1516,Montane Grasslands and Shrublands,Acrisols,"Mild temperate with dry winter, and  Warm summer",0,LIMPOPO,0,115.7392873,Africa,South Africa,ZAF,3774,270154.4276,18502556,107236666,6689083,3339503746
7563,378.8497468,17.94167519,8108455168,1545,Montane Grasslands and Shrublands,Lixisols,"Mild temperate with dry winter, and  Warm summer",0,ORANGE,0,101.62527,Africa,South Africa,ZAF,3672,616687.4837,27253677,171120659,576654,7426423361
7564,424.5284729,20.40712738,1833697609,1303,Montane Grasslands and Shrublands,Lixisols,"Steppe (semi-arid), and  Hot arid",0,LIMPOPO,0,96.46332185,Africa,South Africa,ZAF,3855,139510.842,17688283,96558160,339548,1360376042
7565,307.4749603,18.01978683,1664027977,1351,Montane Grasslands and Shrublands,Lixisols,"Steppe (semi-arid), and  Cold arid",0,ORANGE,0,93.73089808,Africa,South Africa,ZAF,3611,175541.997,16080020,106980482,2615233,1133840733
7566,336.3748627,18.55312538,2276095827,1345,Montane Grasslands and Shrublands,Lixisols,"Steppe (semi-arid), and  Hot arid",0,ORANGE,0,77.29043625,Africa,South Africa,ZAF,3605,163558.0508,16798413,110001314,904131,1924140682
7567,420.0715027,20.25237083,443438216.5,947,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Lixisols,"Steppe (semi-arid), and  Hot arid",0,LIMPOPO,0,64.73375197,Africa,South Africa,ZAF,0,35698.17206,7583645,40375000,96619,516888404.8
7568,451.1713715,18.06547165,2016244712,1525,Montane Grasslands and Shrublands,Acrisols,"Mild temperate with dry winter, and  Warm summer",0,LIMPOPO,0,62.50980397,Africa,South Africa,ZAF,3799,169222.1044,13664451,92022881,4230007,2122061456
7569,311.9125442,19.99478722,1565720636,1295,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Calcisols,"Steppe (semi-arid), and  Hot arid",0,ORANGE,0,73.12305326,Africa,South Africa,ZAF,3563,109938.3818,16663487,101877258,582445,1519313371
7570,450.137558,19.7177124,584421014.9,1338,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Lixisols,"Steppe (semi-arid), and  Hot arid",0,LIMPOPO,0,51.47089401,Africa,South Africa,ZAF,0,51822.00149,9112109,51823092,0,513612781.9
7571,456.2125397,17.44583702,2091639250,202,"Mediterranean Forests, Woodlands and Scrub",Luvisols,"Mild temperate with dry summer, and  Hot summer",0,0,1,63.2255475,Africa,South Africa,ZAF,3302,226084.5062,11828919,82622331,6173966,1862375169
7572,271.9889374,19.19908905,2056188127,1193,Deserts and Xeric Shrublands,Cambisols,"Steppe (semi-arid), and  Hot arid",0,ORANGE,0,69.25545092,Africa,South Africa,ZAF,3511,188516.6569,14497897,95599539,5886802,2260771011
7573,359.5125046,19.56978798,1995475534,1219,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Lixisols,"Steppe (semi-arid), and  Hot arid",0,LIMPOPO,0,59.53742834,Africa,South Africa,ZAF,3644,144075.6068,15105516,105474920,12468770,1803051490
7574,404.9571533,19.7559433,2027733367,1312,"Tropical and Subtropical Grasslands, Savannas and Shrublands",Leptosols,"Mild temperate with dry winter, and  Hot summer",0,LIMPOPO,0,85.37422924,Africa,South Africa,ZAF,3753,154143.5516,16904357,92428880,305557,1936728700
7575,375.2996978,17.64481163,842379019.9,1466,Montane Grasslands and Shrublands,Luvisols,"Mild temperate with dry winter, and  Hot summer",0,ORANGE,0,52.79242853,Africa,South Africa,ZAF,3669,82208.55072,10001112,75785256,22594430,596513777.3
