GUB_ID,share_of_barrier_10km_nb,nonconvexity_10km_nb,share_of_barrier_5km_nb,nonconvexity_5km_nb,share_of_barrier_5km_b,nonconvexity_5km_b,share_of_barrier_10km_b,nonconvexity_10km_b,detour_5km_nb,detour_10km_nb,detour_5km_b,detour_10km_b,nonconvexity_elastic_nb,nonconvexity_elastic_b,share_barrier_elastic_nb,share_barrier_elastic_b
1136,9.98E-05,0.00013179,0.000199568,8.70E-05,0.000199568,8.70E-05,9.98E-05,0.00013179,0.792606654,0.92909726,0.792606654,0.92909726,0,0,0.000671209,0.000671209
1137,0.001923744,0.00234809,0.004103311,0.005321098,0.354705885,0.01819106,0.4219771,0.016973361,0.467442684,0.556173091,0.520120798,0.630692559,0.00429835,0.008610812,0.010310302,0.244090519
1138,0.000107151,5.24E-05,0,0,0.458476633,0.000200661,0.52773652,0.000225367,0.534765294,0.572297609,0.403884128,0.694648187,0,0,0.0005855,0.341684264
1139,0.008796147,0.008679069,0.00900382,0.010563481,0.00900382,0.010563481,0.008796147,0.008679069,0.720697786,0.747528745,0.720697786,0.747528745,0.010039279,0.010039279,0.013625136,0.013625136
1140,0.003940391,0.000963643,0.000398931,0.000536618,0.000398931,0.000536618,0.003940391,0.000963643,0.807564572,0.828398434,0.807564572,0.828398434,1.07E-07,1.07E-07,0.001127617,0.001127617
1141,0.057232334,0.050970517,0.064398515,0.023686292,0.064398515,0.023686292,0.244617188,0.0253646,0.672902269,0.741280017,0.672902269,0.971798424,0.002724339,0.002724339,0.009886483,0.009886483
1142,0.011234394,0.011737588,0.013525258,0.00410936,0.013525258,0.00410936,0.011234394,0.011737588,0.776261313,0.644334701,0.776261313,0.644334701,0.000917137,0.000917137,0.00143406,0.00143406
1143,0.019086167,0.019994138,0.02534057,0.017182665,0.02534057,0.017182665,0.019086167,0.019994138,0.550039839,0.552241182,0.550039839,0.552241182,0.019797543,0.019797543,0.020281825,0.020281825
1144,0.08551165,0.081146322,0.125020398,0.047275942,0.239563132,0.01159215,0.427649896,0.016244909,0.620432745,0.842426823,0.620432745,0.87417697,0.001287871,0.001287871,0.028232973,0.028232973
1145,0.378746392,0.266707629,0.394456437,0.059149064,0.394456437,0.059149064,0.378746392,0.266707629,0.578087972,0.561379069,0.578087972,0.561379069,0.032361738,0.032361738,0.303483517,0.303483517
1146,0.096235617,0.082909912,0.135262441,0.035042375,0.182609222,0.000979019,0.31823201,0.018700005,0.62183544,0.725673402,0.62183544,0.692795499,0.026813231,0.000752456,0.134796665,0.171153317
1147,0.075732132,0.068218566,0.088215569,0.075499691,0.088215569,0.075499691,0.151794089,0.072061636,0.557015816,0.552443095,0.557015816,0.520479657,0.061303768,0.061303768,0.109745292,0.109745292
1148,0.057350913,0.000853158,0.000206708,0.000157367,0.000206708,0.000157367,0.057350913,0.000853158,0.725110647,0.614514373,0.725110647,0.614514373,0.105967268,0.105967268,0.26049109,0.26049109
1149,0.000101002,0.000181137,0.000404008,0.000436532,0.000404008,0.000436532,0.000101002,0.000181137,0.456320579,0.521292071,0.456320579,0.521292071,0,0,0.000553722,0.000553722
1150,0.002870623,0.003458297,0.005413758,0.003410519,0.005413758,0.003410519,0.002870623,0.003458297,0.634349,0.710326053,0.634349,0.710326053,6.03E-05,6.03E-05,0.001320483,0.001320483
1151,0.080329997,0.073198989,0.139853757,0.083679676,0.139853757,0.083679676,0.080329997,0.073198989,0.521792608,0.486028892,0.521792608,0.486028892,0.000195204,0.000195204,0.135071056,0.135071056
1152,0.014375004,0.014912028,0.021333921,0.02385789,0.021333921,0.02385789,0.014375004,0.014912028,1.366688398,1.174870072,1.366688398,1.174870072,0.023680901,0.023680901,0.031935867,0.031935867
1153,0.027918822,0.007836703,0.000204629,0.000121971,0.000204629,0.000121971,0.027918822,0.007836703,0.492015352,0.619581989,0.492015352,0.619581989,0.002840606,0.002840606,0.024436777,0.024436777
1154,0.003470657,0.003703531,0.004268855,0.005180358,0.004268855,0.005180358,0.003470657,0.003703531,0.598599991,0.650993798,0.598599991,0.650993798,0.005013976,0.005013976,0.004880936,0.004880936
1155,0.439347732,0.030502602,0.38777555,0.031312797,0.38777555,0.031312797,0.625395358,0.032241002,0.90148235,1.355219145,0.90148235,1.617152793,0.030788837,0.030788837,0.382237935,0.382237935
1156,0.370124341,0.005980889,0.24837022,0.003405183,0.24837022,0.003405183,0.370124341,0.005980889,0.943816083,1.065425876,0.943816083,1.065425876,0.000616446,0.000616446,0.002739789,0.002739789
1157,0.242205923,0.010783209,0.055597198,0.011405082,0.055597198,0.011405082,0.242205923,0.010783209,1.131870816,1.069304294,1.131870816,1.069304294,0,0,0.001201132,0.001201132
1158,0.444802151,0.008847042,0.371098203,0.023102211,0.371098203,0.023102211,0.444802151,0.008847042,1.199679098,1.12964254,1.199679098,1.12964254,0.031155366,0.031155366,0.239484797,0.239484797
1159,0.120528467,0.028229643,0.008660413,0.005893678,0.008660413,0.005893678,0.120527295,0.028229643,0.776336579,0.72527418,0.776336579,0.895603907,0.029884772,0.030170575,0.168597349,0.189696161
1160,0.070623083,0.070201486,0.113603919,0.102180488,0.584832761,0.012764119,0.592145571,0.019060146,0.881638687,1.181596784,0.752590206,1.442045708,0.053369846,0.001060462,0.191822165,0.279630312
1161,0.448308862,0.252808988,0.526827185,0.242095739,0.526827185,0.242095739,0.448308862,0.252808988,0.65264311,0.743807754,0.65264311,0.743807754,0.258516848,0.258516848,0.51798291,0.51798291
1162,0.021592114,0.023937203,0.044029003,0.031923071,0.044029003,0.031923071,0.021592114,0.023937203,0.969327999,0.89976189,0.969327999,0.89976189,0.006381926,0.006381926,0.015727927,0.015727927
1163,0.424007974,0.033178121,0.378815504,0.027244976,0.378815504,0.027244976,0.424007974,0.033178121,0.715640394,0.838305115,0.715640394,0.838305115,0.041131385,0.041131385,0.216733108,0.216733108
1164,0.000281676,0.000377981,0.000297622,9.90E-05,0.000297622,9.90E-05,0.000281676,0.000377981,0.500680562,0.528977714,0.500680562,0.528977714,0,0,0.000350557,0.000350557
1165,0.257529108,0.066886924,0.217435723,0.01127364,0.217435723,0.01127364,0.257529108,0.066886924,0.749404498,0.72272583,0.749404498,0.72272583,0.06780491,0.06780491,0.246424923,0.246424923
1166,0.31503528,0.009254427,0.222390964,0.00786786,0.222390964,0.00786786,0.31503528,0.009254427,0.655592803,0.704933565,0.655592803,0.704933565,0,0,0.001053957,0.001053957
1167,0.062694733,0.059265874,0.100617016,0.080333948,0.30066655,0.011994259,0.333947523,0.01780476,1.112278962,0.953389982,0.733557333,0.930605275,0.068384558,0.003548261,0.143917151,0.250611268
1168,0.012080255,0.009759666,0.009430694,0.008669423,0.009430694,0.008669423,0.012080255,0.009759666,0.944426871,1.063737191,0.944426871,1.063737191,0.007671118,0.007671118,0.009053159,0.009053159
1169,0.03029915,0.020716611,0.022118283,0.014959231,0.022118283,0.014959231,0.03029915,0.020716611,0.944815748,1.007275291,0.944815748,1.007275291,0.002103792,0.002103792,0.004674541,0.004674541
1170,0.128783098,0.028321821,0.021705219,0.008440595,0.021705219,0.008440595,0.128783098,0.028321821,0.94857866,0.856423078,0.94857866,0.856423078,0.025593026,0.025593026,0.021071514,0.021071514
1171,0.061336728,0.055027094,0.071953181,0.024332348,0.071953181,0.024332348,0.061336728,0.055027094,0.734466167,0.842410833,0.734466167,0.842410833,0.003169974,0.003169974,0.023652233,0.023652233
1172,0.066143296,0.065743923,0.116373078,0.078996666,0.116373078,0.078996666,0.416782142,0.006181385,0.789583108,0.850265082,0.789583108,0.866648471,0.003197126,0.003197126,0.020366732,0.020366732
1173,0.049429414,0.012181536,0,0,0,0,0.049429414,0.012181536,0.459310588,0.548755731,0.459310588,0.548755731,0.033139218,0.033139218,0.047526852,0.047526852
1174,0.037780121,0.023506219,0.010475396,0.009012828,0.010475396,0.009012828,0.037780121,0.023506219,0.876196395,1.035014862,0.876196395,1.035014862,0.010206823,0.010206823,0.011470095,0.011470095
1175,0.166281858,0.120040342,0.195056868,0.126174033,0.195056868,0.126174033,0.166281858,0.120040342,1.102075088,1.033255814,1.102075088,1.033255814,0.020489885,0.020489885,0.229721232,0.229721232
1176,0.116458361,0.082844898,0.052921753,0.016319118,0.052921753,0.016319118,0.116458361,0.082844898,0.844720388,1.06877357,0.844720388,1.06877357,0,0,0.000632311,0.000632311
1177,0.242510411,0.130591109,0.113798294,0.054689169,0.113798294,0.054689169,0.242510411,0.130591109,0.760453374,1.095148712,0.760453374,1.095148712,0.003805441,0.003805441,0.005435927,0.005435927
1178,0.005048338,0.003871696,0.001973951,0.001252928,0.001973951,0.001252928,0.005048338,0.003871696,0.637116174,0.673866709,0.637116174,0.673866709,0,0,0.00040157,0.00040157
1179,0.00225821,0.002100342,0.002129501,0.002660814,0.002129501,0.002660814,0.00225821,0.002100342,0.733061006,0.726353196,0.733061006,0.726353196,0.002750615,0.002750615,0.003376615,0.003376615
1180,0.001357172,0.000876704,0.000854584,0.000912436,0.000854584,0.000912436,0.001357172,0.000876704,0.75137659,0.726032583,0.75137659,0.726032583,0.000991302,0.000991302,0.00272895,0.00272895
1181,0.006446305,0.00524465,0.007402548,0.004447179,0.007402548,0.004447179,0.006446305,0.00524465,0.643964187,0.611281281,0.643964187,0.611281281,0.005146573,0.005146573,0.006516915,0.006516915
1182,0.277420515,0.112774089,0.260346618,0.052968469,0.260346618,0.052968469,0.277420515,0.112774089,0.683259064,0.711859195,0.683259064,0.711859195,0,0,0.066161123,0.066161123
1183,0.149347818,0.078012191,0.100989733,0.033968471,0.100989733,0.033968471,0.149347818,0.078012191,0.888830766,0.785196494,0.888830766,0.785196494,0.00710469,0.00710469,0.033575205,0.033575205
1184,0.037693982,0.021809194,0.020358851,0.013943447,0.020358851,0.013943447,0.037693982,0.021809194,0.790727952,0.870643227,0.790727952,0.870643227,0.007370207,0.007370207,0.019472511,0.019472511
1185,0.087124493,0.062214438,0.068880952,0.029607654,0.068880952,0.029607654,0.087124493,0.062214438,0.838133152,0.953638789,0.838133152,0.953638789,0.016535519,0.016535519,0.030621448,0.030621448
1186,0.060887459,0.020423751,0.003722207,0.001335156,0.003722207,0.001335156,0.060887459,0.020423751,0.79962628,0.704774299,0.79962628,0.704774299,2.46E-05,2.46E-05,0.000815029,0.000815029
1187,0.003059583,0.003298588,0.002881334,0.002363278,0.002881334,0.002363278,0.003059583,0.003298588,0.716433605,0.747247127,0.716433605,0.747247127,0.000739696,0.000739696,0.002875627,0.002875627
1188,0.006627677,0.006696106,0.006490336,0.007802966,0.006490336,0.007802966,0.006627677,0.006696106,0.710455867,0.830209319,0.710455867,0.830209319,0.007865546,0.007865546,0.00983135,0.00983135
1189,0.014532898,0.01874846,0.028931343,0.023563689,0.028931343,0.023563689,0.014532898,0.01874846,0.868665397,0.784515476,0.868665397,0.784515476,0.00505848,0.00505848,0.014377832,0.014377832
1190,0.008681303,0.004708904,0.001008173,8.30E-05,0.001008173,8.30E-05,0.008681303,0.004708904,0.703700441,0.6941892,0.703700441,0.6941892,6.31E-05,6.31E-05,0.000695875,0.000695875
1191,0.007278147,0.005754913,0.00045637,0.000536058,0.00045637,0.000536058,0.007278147,0.005754913,0.726664794,0.655189965,0.726664794,0.655189965,3.73E-05,3.73E-05,0.001156772,0.001156772
1192,0.0013432,0.000952592,0,0,0,0,0.0013432,0.000952592,0.629619466,0.599717634,0.629619466,0.599717634,0,0,0.000728901,0.000728901
1193,0.067849998,0.072833739,0.128127401,0.091177642,0.345953978,0.003655645,0.459894343,0.007519621,1.239473089,0.942003239,1.14861308,0.655859196,0.092282109,0.000715968,0.120208075,0.36339209
1194,0.109975957,0.06613791,0.066025362,0.016514523,0.066025362,0.016514523,0.109975957,0.06613791,0.66684834,0.849775609,0.66684834,0.849775609,0.006249425,0.006249425,0.033661892,0.033661892
1195,0.001133735,0.000719426,0,0,0,0,0.001133735,0.000719426,0.790313007,0.752027376,0.790313007,0.752027376,0,0,0.000533954,0.000533954
1196,0.003736106,0.004617201,0.009149521,0.009095733,0.009149521,0.009095733,0.003736106,0.004617201,0.659800973,0.685438825,0.659800973,0.685438825,0.007323705,0.007323705,0.012299629,0.012299629
1197,0.022906842,0.0134058,0.007700602,0.002615002,0.007700602,0.002615002,0.022906842,0.0134058,0.66156075,0.727374588,0.66156075,0.727374588,0.002012902,0.002012902,0.002450915,0.002450915
1198,0.016328808,0.020819221,0.034911277,0.035548486,0.034911277,0.035548486,0.016328808,0.020819221,0.674968887,0.763389113,0.674968887,0.763389113,0.038864832,0.038864832,0.052583582,0.052583582
1199,0,0,0,0,0,0,0,0,0.428263784,0.47756635,0.428263784,0.47756635,0,0,0.000608463,0.000608463
1200,0.006405851,0.008994796,0.017078837,0.014850022,0.017078837,0.014850022,0.006405851,0.008994796,0.505192723,0.402098685,0.505192723,0.402098685,0.007652551,0.007652551,0.006515195,0.006515195
1201,0.001418617,0.000900264,0.001801291,0.002872044,0.001801291,0.002872044,0.001418617,0.000900264,0.574773435,0.666484873,0.574773435,0.666484873,0.004316775,0.004316775,0.003492637,0.003492637
1202,0.009304777,0.010329329,0.011323131,0.013810649,0.011323131,0.013810649,0.009304777,0.010329329,0.44700376,0.417118408,0.44700376,0.417118408,0.009926612,0.009926612,0.027113196,0.027113196
1203,0.059586737,0.05690467,0.079566033,0.057383705,0.079566033,0.057383705,0.059586737,0.05690467,0.627953488,0.607673921,0.627953488,0.607673921,0.065010838,0.065010838,0.077759515,0.077759515
1204,0.06827347,0.065889582,0.090076489,0.061431736,0.090076489,0.061431736,0.06827347,0.065889582,0.707126023,0.599434099,0.707126023,0.599434099,0.013817341,0.013817341,0.079522015,0.079522015
1205,0.1417763,0.094529592,0.109762823,0.038522191,0.109762823,0.038522191,0.1417763,0.094529592,0.456374669,0.946682503,0.456374669,0.946682503,0.071023121,0.071023121,0.125204238,0.125204238
1206,0.114282798,0.060817983,0.06583468,0.056662016,0.06583468,0.056662016,0.114282798,0.060817983,0.451133028,0.656021591,0.451133028,0.656021591,0.081139341,0.081139341,0.109191304,0.109191304
1207,0.000754948,0.00065879,0.000403437,0.000749245,0.000403437,0.000749245,0.000754948,0.00065879,0.453447059,0.500321863,0.453447059,0.500321863,0.002603788,0.002603788,0.00198893,0.00198893
1208,0.003902708,0.002184176,0,0,0,0,0.003902708,0.002184176,0.522853242,0.498400706,0.522853242,0.498400706,0,0,0.000330955,0.000330955
1209,0.060954652,0.018141691,0.001642802,0.001225433,0.001642802,0.001225433,0.060954652,0.018141691,0.38672087,0.446240931,0.38672087,0.446240931,0.050496385,0.050496385,0.068225629,0.068225629
1210,0.018351986,0.016306167,0.008673523,0.000201859,0.008673523,0.000201859,0.018351986,0.016306167,0.629431294,0.761907021,0.629431294,0.761907021,0,0,0.000515225,0.000515225
1211,0.17081634,0.146876469,0.277494116,0.121229224,0.277494116,0.121229224,0.17081634,0.146876469,0.790420867,0.895511009,0.790420867,0.895511009,0.031315189,0.031315189,0.240588333,0.240588333
1212,0.113894401,0.055973791,0.01835502,0.011768043,0.01835502,0.011768043,0.113894401,0.055973791,0.568455688,0.630462571,0.568455688,0.630462571,0.06852638,0.06852638,0.119361032,0.119361032
1213,0.11281101,0.049122326,0.037873045,0.004389251,0.037873045,0.004389251,0.11281101,0.049122326,0.639544246,0.740627285,0.639544246,0.740627285,0,0,0.00046459,0.00046459
1214,0.027006391,0.016679969,0.010573739,0.001848849,0.010573739,0.001848849,0.027006391,0.016679969,0.485897492,0.541228954,0.485897492,0.541228954,0.019553766,0.019553766,0.01888964,0.01888964
1215,0.042825977,0.045132268,0.067318263,0.042189203,0.317869371,0.008552993,0.553470504,0.017938728,0.913208587,0.962232568,1.320135401,0.711376428,0.012301894,0.00147306,0.02685989,0.106190823
1216,0.123861757,0.111322619,0.148963394,0.116673037,0.148963394,0.116673037,0.123861757,0.111322619,0.979398819,0.898821306,0.979398819,0.898821306,0.120470397,0.120470397,0.148015104,0.148015104
1217,0.06310907,0.065019615,0.099091332,0.06987004,0.099091332,0.06987004,0.06310907,0.065019615,1.117090908,1.085981759,1.117090908,1.085981759,0.000155234,0.000155234,0.016790286,0.016790286
1218,0.172352731,0.082845315,0.036769076,0.00797236,0.036769076,0.00797236,0.172352731,0.082845315,0.516443358,0.989608678,0.516443358,0.989608678,0.018426605,0.018426605,0.077110117,0.077110117
1219,0.092796837,0.078394592,0.099425219,0.057094384,0.099425219,0.057094384,0.092796837,0.078394592,1.119566854,0.990986891,1.119566854,0.990986891,0.021630051,0.021630051,0.05411856,0.05411856
1220,0.029241708,0.014539851,0.006009121,0.00545608,0.006009121,0.00545608,0.223181654,0.021090694,0.483277936,0.580210164,0.483277936,0.556047111,0.007743291,0.008157958,0.019918489,0.155491296
1221,0.124220436,0.093420856,0.103594349,0.081069387,0.103594349,0.081069387,0.124220436,0.093420856,0.81037478,0.874773606,0.81037478,0.874773606,0.070615686,0.070615686,0.114241378,0.114241378
1222,0.000803051,0.000812615,0.00082206,0.00052309,0.00082206,0.00052309,0.144320764,0.002082223,0.604591622,0.510448464,0.604591622,0.748515806,0,0,0.000464588,0.000464588
1223,0.055183523,0.055950657,0.063593145,0.068049222,0.063593145,0.068049222,0.055183523,0.055950657,0.960593375,0.916110394,0.960593375,0.916110394,0.13973996,0.13973996,0.140409931,0.140409931
1224,0.075655851,0.058689162,0.082448612,0.06452214,0.082448612,0.06452214,0.075655851,0.058689162,0.951519747,0.723956738,0.951519747,0.723956738,0.059666723,0.059666723,0.064895223,0.064895223
1225,0.068346895,0.070864566,0.114633969,0.10013251,0.114633969,0.10013251,0.068346895,0.070864566,0.878961912,0.687007158,0.878961912,0.687007158,0.132254645,0.129490867,0.450252936,0.48286085
1226,0.045426475,0.02901328,0.010156731,0.004452713,0.010156731,0.004452713,0.045426475,0.02901328,0.886092772,0.904197615,0.886092772,0.904197615,0.00183955,0.00183955,0.001649065,0.001649065
1227,0.362648615,0.048244108,0.196301567,0.007576537,0.196301567,0.007576537,0.416858205,0.025129823,0.494782414,0.525380847,0.494782414,1.205184195,0.013743795,0.012882142,0.313229516,0.334789842
1228,0.039453521,0.039418757,0.058930971,0.043072332,0.058930971,0.043072332,0.039453521,0.039418757,0.790787847,0.807707945,0.790787847,0.807707945,0.045063555,0.045063555,0.055556923,0.055556923
1229,0.409306234,0.109864846,0.162743391,0.01791749,0.162743391,0.01791749,0.448275461,0.102078803,0.698307912,0.720969604,0.698307912,0.912571406,0.018086886,0.018086886,0.162761113,0.162761113
1230,0.35067397,0.186625823,0.274666578,0.072128221,0.274666578,0.072128221,0.35067397,0.186625823,0.762799693,0.788439346,0.762799693,0.788439346,0.179952964,0.179952964,0.341042235,0.341042235
1231,0.498226538,0.065445319,0.090117345,0.033233032,0.090117345,0.033233032,0.498226538,0.065445319,0.367429148,0.447003758,0.367429148,0.447003758,0.073748723,0.073748723,0.528880194,0.528880194
1232,0.650278185,0.257955253,0.465888577,0.072228625,0.465888577,0.072228625,0.650278185,0.257955253,0.736029134,0.864881272,0.736029134,0.864881272,0.00399436,0.00399436,0.290139387,0.290139387
1233,0.257913905,0.062732928,0.164807049,0.02925444,0.164807049,0.02925444,0.257913905,0.062732928,0.696407504,0.906339021,0.696407504,0.906339021,0.024259737,0.024259737,0.086353096,0.086353096
1234,0.109949658,0.05467689,0.046809953,0.031948425,0.046809953,0.031948425,0.109949658,0.05467689,0.665985696,0.742063178,0.665985696,0.742063178,0.014274064,0.014274064,0.043692847,0.043692847
1235,0.396351351,0.098314114,0.144081254,0.048266698,0.144081254,0.048266698,0.396351351,0.098314114,0.824454284,0.936238357,0.824454284,0.936238357,0.053955313,0.053955313,0.294376221,0.294376221
1236,0.406948345,0.006145843,0.281306758,0.013699434,0.281306758,0.013699434,0.406948345,0.006145843,0.900101402,0.973376525,0.900101402,0.973376525,0.015328433,0.015328433,0.197449251,0.197449251
1237,0.147880642,0.085532278,0.108838161,0.065014131,0.108838161,0.065014131,0.147880642,0.085532278,1.027536289,1.070944837,1.027536289,1.070944837,0.034897286,0.034897286,0.145124764,0.145124764
1238,0.270351241,0.039545674,0.115041772,0.043524135,0.115041772,0.043524135,0.270351241,0.039545674,0.581836643,0.774595803,0.581836643,0.774595803,0.032389898,0.032389898,0.118321006,0.118321006
1239,0.350089256,0.10009665,0.308414514,0.117270678,0.308414514,0.117270678,0.350089256,0.10009665,0.982071832,0.965920771,0.982071832,0.965920771,0.003464048,0.003464048,0.345602456,0.345602456
1240,0.232138415,0.06459181,0.095200184,0.031136837,0.095200184,0.031136837,0.232138415,0.06459181,0.605289989,0.653872496,0.605289989,0.653872496,0.032007378,0.032007378,0.13586848,0.13586848
1241,0.184074927,0.129284695,0.243167853,0.089652352,0.243167853,0.089652352,0.184074927,0.129284695,0.658900112,0.737808764,0.658900112,0.737808764,0.025633318,0.025633318,0.205460329,0.205460329
1242,0.205215519,0.145941257,0.169787073,0.117781512,0.169787073,0.117781512,0.205215519,0.145941257,0.686563513,0.68372635,0.686563513,0.68372635,0.117160194,0.117160194,0.181651856,0.181651856
1243,0.186102231,0.156576544,0.221239437,0.10842137,0.221239437,0.10842137,0.186102231,0.156576544,0.606743368,0.692752459,0.606743368,0.692752459,0.150495663,0.150495663,0.217349537,0.217349537
1244,0.124552686,0.089657553,0.08772721,0.05681625,0.08772721,0.05681625,0.124552686,0.089657553,1.020066122,0.875141306,1.020066122,0.875141306,0.042839553,0.042839553,0.063903747,0.063903747
1245,0.01974758,0.021532539,0.038825647,0.038612138,0.038825647,0.038612138,0.01974758,0.021532539,0.760629865,0.66424155,0.760629865,0.66424155,0.027449394,0.027449394,0.079472511,0.079472511
1246,0.018267167,0.019089276,0.020965479,0.009293534,0.020965479,0.009293534,0.018267167,0.019089276,0.557944642,0.615048687,0.557944642,0.615048687,0.013379753,0.013379753,0.023906236,0.023906236
1247,0.380842611,0.153701186,0.252929742,0.090060286,0.252929742,0.090060286,0.380842611,0.153701186,0.705189042,0.729360404,0.705189042,0.729360404,0.086124159,0.086124159,0.244950135,0.244950135
1248,0.046944788,0.053627394,0.096663208,0.0828062,0.096663208,0.0828062,0.046944788,0.053627394,0.753753929,0.773696803,0.753753929,0.773696803,0.062197205,0.062197205,0.135235901,0.135235901
1249,0.043335288,0.048980784,0.084802046,0.075955801,0.084802046,0.075955801,0.043335288,0.048980784,0.665706675,0.7884297,0.665706675,0.7884297,0.080155447,0.080155447,0.121631797,0.121631797
1250,0.015008353,0.018064115,0.028647294,0.033702865,0.186909299,0.036177814,0.264415275,0.024740638,0.868515919,0.832042961,1.097189498,1.079852629,0.084383972,0.084383972,0.08347811,0.08347811
1251,0.016454622,0.018757336,0.028872136,0.02157256,0.058741908,0.017069463,0.171824399,0.019632366,0.923700141,0.655581296,0.923700141,0.55359062,0.032536149,0.032536149,0.030180498,0.030180498
1252,0.36654284,0.024062078,0.271498385,0.051587302,0.271498385,0.051587302,0.36654284,0.024062078,0.585614539,0.590838729,0.585614539,0.590838729,0.023381315,0.023381315,0.268408025,0.268408025
1253,0.317084753,0.003425707,0.148600713,0.006040348,0.148600713,0.006040348,0.317084753,0.003425707,0.824888956,0.646108361,0.824888956,0.646108361,0.00614082,0.00614082,0.046810586,0.046810586
1254,0.346290239,0.05009491,0.258134975,0.019508928,0.258134975,0.019508928,0.346290239,0.05009491,0.839316909,0.732989394,0.839316909,0.732989394,0.038729228,0.038729228,0.048036143,0.048036143
1255,0.006097458,0.007758552,0.011527124,0.01282837,0.011527124,0.01282837,0.006097458,0.007758552,0.760447448,0.770445435,0.760447448,0.770445435,0.016109649,0.016109649,0.013539971,0.013539971
1256,0.108616287,0.063648596,0.153794524,0.06962768,0.153794524,0.06962768,0.108616287,0.063648596,0.633571043,0.693503766,0.633571043,0.693503766,0.010856057,0.010856057,0.216514738,0.216514738
1257,0.063442329,0.061859522,0.138730432,0.065909788,0.138730432,0.065909788,0.063442329,0.061859522,0.724315378,0.764966376,0.724315378,0.764966376,0.006683453,0.006683453,0.13812916,0.13812916
1258,0.020686854,0.004857723,0.005226863,0.005593203,0.005226863,0.005593203,0.020686854,0.004857723,1.264107924,0.845223265,1.264107924,0.845223265,0,0,0.000253834,0.000253834
1259,0.007396995,0.009209551,0.012807724,0.015392616,0.012807724,0.015392616,0.007396995,0.009209551,0.797695597,0.626928059,0.797695597,0.626928059,0.022858454,0.022858454,0.023921527,0.023921527
1260,0.098602599,0.084228776,0.168592765,0.089324616,0.168592765,0.089324616,0.098602599,0.084228776,1.065962166,0.82802114,1.065962166,0.82802114,0.094651781,0.094651781,0.113216966,0.113216966
1261,0.034569959,0.023273503,0.013360755,0.014669959,0.013360755,0.014669959,0.034569959,0.023273503,0.815401057,0.78234062,0.815401057,0.78234062,0.022823347,0.022823347,0.015975131,0.015975131
1262,0.040776693,0.041794121,0.063369589,0.026341934,0.063369589,0.026341934,0.040776693,0.041794121,0.907824031,0.699208674,0.907824031,0.699208674,0.041725785,0.041725785,0.056674206,0.056674206
1263,0.088446276,0.021484783,0.0015645,0.000829763,0.0015645,0.000829763,0.088446276,0.021484783,0.560611404,0.626309811,0.560611404,0.626309811,0.067397341,0.067397341,0.096896879,0.096896879
1264,0.170379857,0.106871001,0.201303862,0.002616463,0.201303862,0.002616463,0.170379857,0.106871001,0.933538578,1.16169068,0.933538578,1.16169068,0.000730431,0.000730431,0.001436329,0.001436329
1265,0.089873949,0.047466408,0.061713265,0.050088175,0.061713265,0.050088175,0.089873949,0.047466408,0.622515836,0.706635494,0.622515836,0.706635494,0.044673059,0.044673059,0.071196132,0.071196132
1266,0.014220234,0.016669435,0.02560534,0.029448703,0.02560534,0.029448703,0.014220234,0.016669435,0.723674747,0.576611519,0.723674747,0.576611519,0.016699238,0.016699238,0.015688287,0.015688287
1267,0.003695693,0.005612164,0.010544369,0.015493351,0.010544369,0.015493351,0.003695693,0.005612164,0.609078886,0.549661579,0.609078886,0.549661579,0.016296579,0.016296579,0.011952463,0.011952463
1268,0.015740001,0.022472363,0.032802883,0.048412904,0.032802883,0.048412904,0.015740001,0.022472363,0.755387294,0.631910447,0.755387294,0.631910447,0.202612042,0.202612042,0.179292678,0.179292678
1269,0.087106288,0.058332477,0.049650413,0.020612346,0.049650413,0.020612346,0.087106288,0.058332477,0.833225481,0.721275912,0.833225481,0.721275912,0.021348119,0.021348119,0.021707324,0.021707324
1270,0.189438965,0.140202984,0.282002092,0.085744627,0.282002092,0.085744627,0.189438965,0.140202984,0.794486645,1.39229846,0.794486645,1.39229846,0,0,0.001268718,0.001268718
1271,0.026639682,0.028987452,0.045289304,0.035906326,0.045289304,0.035906326,0.026639682,0.028987452,0.743232352,0.643444781,0.743232352,0.643444781,0.035885829,0.035885829,0.041954399,0.041954399
1272,0.1331427,0.097273335,0.156329894,0.049723681,0.156329894,0.049723681,0.1331427,0.097273335,0.670461915,0.895521025,0.670461915,0.895521025,0.091528766,0.091528766,0.142383858,0.142383858
1273,0.011375885,0.009353132,0.023059689,0.012290197,0.023059689,0.012290197,0.011375885,0.009353132,0.531752107,0.52372373,0.531752107,0.52372373,0.013819019,0.013819019,0.021319475,0.021319475
1274,0.049703782,0.053375468,0.089156419,0.084689364,0.089156419,0.084689364,0.049703782,0.053375468,0.969633864,0.718520065,0.969633864,0.718520065,0.090283908,0.090283908,0.102223709,0.102223709
1275,0.063119889,0.063688718,0.101621879,0.069048136,0.101621879,0.069048136,0.063119889,0.063688718,0.915330624,1.267967181,0.915330624,1.267967181,0.050981682,0.050981682,0.080992272,0.080992272
1276,0.013586282,0.013406996,0.019490551,0.017458009,0.019490551,0.017458009,0.013586282,0.013406996,1.744844489,1.234961825,1.744844489,1.234961825,0,0,0.000225001,0.000225001
